ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,E001  University Visveswariah College of Engineering  Bangalore,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127146,--,--,--,--,--,--,--,--
IE Info.Science,78078,--,--,62294,--,--,59049,--,--,55802,--,--,57183,117493,--,53453,--,74842,125271,--,--,--,--,--
ME Mechanical,126323,--,--,125685,--,--,--,--,--,101857,--,--,110085,--,--,98851,,117063121648,109714,--,--,126725,--,--
TC Telecommn.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126505,--,--,--,--,--,--,--,--
146,,,"E146  Shreedevi Institute of Technology  Kenjar, Mangalore",,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,56993,--,--,55712,64082,--,60520108602,,--,51674,--,--,41985,--,--,39106,--,60513,52633,--,82013,--,--,73773
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127562,--,--,--,--,--,--,--,--
CS Computers,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125553,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,122113,--,--,--,--,--,--,--,--
IE Info.Science,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,115482,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125073,--,--,--,--,--,--,--,--
147,,E147  T.John Engineering College  Bangalore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,123993,--,--,--,--,--,--,--,--
CS Computers,70315,--,--,85991,--,--,76017,--,--,69068,--,--,100724,--,--,67395,,117543116537,127091,--,--,104221,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,123605,--,--,--,--,--,--,--,--
IE Info.Science,--,--,--,,113153119387,--,107425,--,--,121122,--,--,121781,--,--,104767,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127372,--,--,--,--,--,--,--,--
148,,,E148  Nandi Institute of Technology and Management Sciences,,,,,,,,,,,,,,,,,,,,,
Bangalore,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CS Computers,--,--,--,119775,--,--,110042,--,--,91260,--,--,89617,--,--,82009,--,114621,89109,--,--,120355126029,,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127007,--,--,--,--,--,--,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125762,--,--,--,--,--,--,--,--
IE Info.Science,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126213,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,123532,--,--,--,--,--,--,--,--
149,,,E149  Cambridge Institutute of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,79841,95131,--,88890,--,--,65753,--,--,64149,--,71543,64785,--,--,61122,--,64315,85522,--,--,--,--,83063
CS Computers,44302,--,44572,37641,--,55554,35695,--,--,29295,--,--,33970,56646,43810,27311,41321,42473,63669,--,112243,43459,--,--
EC Electronics,36892,--,--,41837,66967,58526,53195,--,--,35830,--,--,48562,--,--,33207,39800,56423,85635,--,111712,38310,--,--
EE Electrical,71814,--,--,72787,--,77182,110474,--,--,71744,--,--,73743,--,--,60185,72203,64093,114534,--,--,--,--,--
IE Info.Science,43134,--,--,48328,--,68938,57876,--,--,37131,--,--,31573,--,--,30752,--,38130,86644,--,--,--,--,--
ME Mechanical,85296,--,--,64852,--,76377,59870,--,--,62217,--,--,70236,--,79601,57832,60376,66763,,112853121561,--,93364,--,--
150,,,E150  P E S Institute of Technology and Management  Shivamogga,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,48300,80251,--,56578,66777,--,66233,--,--,49252,--,50536,50418,--,--,47856,--,49516,59400,--,--,--,--,77764
,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,E150  P E S Institute of Technology and Management  Shivamogga,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CS Computers,54285,--,--,43855,--,54305,48540,--,85987,41248,--,--,45907,48359,--,39155,39268,48707,125377,--,--,70630,--,--
EC Electronics,58357,--,106254,60475,85816,101009,54466,--,--,56189,--,--,54092,--,59975,53487,58440,59826,117810,--,--,125223,--,--
EE Electrical,90826,--,--,68646,--,82965,78546,--,--,82265,--,--,66644,--,--,66617,73357,74764,107697,--,--,82618,--,--
IE Info.Science,69634,--,--,64141,--,67392,75016,--,--,55183,--,--,54773,--,--,51691,--,60060,102727,--,--,--,--,--
ME Mechanical,89183,--,--,74727,--,120071,73585,--,--,68752,--,--,65676,--,95811,62492,65710,87199,105599107551,,127296,77376,--,--
151,,,E151  Mangalore Institute of Technology and Engineering,,,,,,,,,,,,,,,,,,,,,
"Moodabidri,D.K",,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,39720,--,--,33758,--,--,33124100170,,--,24551,--,--,31737,--,--,22509,--,39597,46714,--,118003,--,--,42229
CE Civil,--,--,--,124899,--,--,96517,--,--,127029,--,--,94467,--,--,90995,,108289118067,126984,--,--,110567,--,--
CS Computers,93041,--,--,64913,--,91005,54324,--,--,30482,--,40697,26884,91536,--,26124,28574,30207,125657,--,--,88994,--,--
EC Electronics,72384,--,--,--,--,--,--,--,--,81396,--,--,96610,--,--,67293,114931,96568,126925,--,--,120031,--,--
IE Info.Science,65691,--,--,91518,--,--,45804,--,--,100244,--,--,41830,--,--,37034,--,47869,--,--,--,--,--,--
ME Mechanical,106409,--,,112383114725,--,--,64767,--,105189,92378,--,--,84153,--,86829,52591,59589,72160,120719,--,--,83705,--,--
MT Mechatronics,--,--,--,--,--,--,125254,--,--,--,--,--,--,--,--,115658,--,--,--,--,--,--,--,--
152,,,"E152  S D M Institute of Tech.  Ujire,Dakshina Kannada",,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,84049,--,--,68736,--,82196,--,--,--,71533100786,,--,71578,--,--,67401,--,76093,82308,--,101180,86869,--,--
CS Computers,127072,--,--,67844,--,75166,83407,--,124011,58193,--,--,55179,--,79132,53508,57336,74767,102633,--,--,80454,--,--
EC Electronics,--,--,--,103979,--,--,--,--,--,105041,--,--,101553,--,--,93429,,100382114971,--,--,--,--,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,124042,--,--,--,--,--,--,--,--
IE Info.Science,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127084,--,--,--,--,--,--,--,--
ME Mechanical,88644,--,--,106302,--,--,84078,--,--,90166,--,--,78964,--,--,78936,84055,92614,94415,--,--,122234,--,--
153,,,E153  S E A College of Engineering and Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127260,--,--,--,--,--,--,--,--
CS Computers,106639107410,,--,95955,110904,--,87105,--,--,77707,--,--,101212,--,--,75111,,103139105661,103581,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127535,--,--,--,--,--,--,--,--
IE Info.Science,--,--,--,117304,--,--,107211,--,--,112658,--,--,100769,--,--,92981,--,105662125303,,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,123077,--,--,--,--,--,--,--,--
154,,,E154  Government Engineering College  Chamarajanagara,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,62922,--,--,73208,76054,77699,69409,--,--,56136,--,--,57626,--,--,47127,52121,57015,63932,64181,66729,58078,--,--
CS Computers,71978,119598,--,86881,--,91563,63999,--,--,58802,--,67718,64183,--,--,56332,62662,66609,87824,--,94223,69003,--,72866
EC Electronics,79616,--,--,84991,85181,95279,87522,--,124909,69221,--,--,64936,--,68555,60859,61635,68338,88800,,104340124940,61056,--,--
ME Mechanical,75304,--,91016,85781,--,86643,83803,--,--,71639,--,--,74801,77353,78825,66264,68826,71097,92312,--,98743,81027,--,--
155,,E155  Government Engineering College  Hassan,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,38107,--,--,37857,--,43948,38391,58252,--,29118,--,--,28249,--,--,26022,28214,31585,47958,--,57492,52835,--,--
CS Computers,31799,--,--,35742,36110,37358,28493,--,--,25772,--,30585,29428,--,--,23967,29623,29828,64393,70165,72187,61029,--,68835
EC Electronics,36698,--,--,30960,--,32545,30563,--,85951,25351,--,--,22149,31380,31422,22063,27561,28651,54827,--,58030,56740,--,--
ME Mechanical,47054,--,57186,40091,49502,50059,35307,--,--,34423,--,--,34850,--,53247,32563,34176,44328,64701,--,66483,39812,--,--
156,,,"E156  Government Engineering College  K R Pet, Mandya DT.",,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,53852,--,--,58767,61287,63471,49151,--,--,46704,--,--,53497,--,--,42612,45210,48406,54413,56500,67750,55480,--,--
CS Computers,66913,118989,--,74028,--,75918,80544,--,--,50447,--,54020,67147,--,--,46385,46618,51435,78685,--,82862,64311,--,87941
EC Electronics,47106,--,--,52850,55166,64941,85964,--,--,47088,--,--,43766,--,63208,40351,41175,46668,68097,78953,76579,73199,--,--
ME Mechanical,64320,--,67219,62352,--,64854,102451,--,--,57947,--,--,62879,67825,73477,54113,55242,57826,75976,--,81242,73155,--,--
157,,E157  Government Engineering College  Ramanagara,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,68194,--,--,77298,86719,85323,60256,--,--,49368,--,--,55086,--,--,48447,49568,54479,71919,75940,80825,69104,--,--
,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
157,,E157  Government Engineering College  Ramanagara,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CS Computers,71737,93764,--,90376,--,98489,87432,--,--,71707,--,73334,68690,--,--,59250,69739,68588,99796,--,117025,85531,--,119202
EC Electronics,72818,--,--,94060,120059,97617,108480,--,--,63058,--,--,68991,--,74425,57584,63335,65751,95195,,112896118621,65044,--,--
ME Mechanical,85905,--,89898,86109,--,,105644101845,--,--,69296,--,--,66352,78922,70702,62671,66250,64846,83943,--,94854,82878,--,--
158,,E158  Maharaja Institute of Technology  Mysore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,31781,104440,--,45484,--,47253,55081,--,--,32260,--,52876,35545,--,--,31159,38645,44940,54027,--,56730,45827,--,59959
CS Computers,34248,--,--,38956,63347,48076,37712,--,114154,37681,--,--,33440,--,53819,31682,31788,47150,82479,93852,94068,41949,--,--
EC Electronics,74453,--,--,48280,58293,60153,58944,--,--,37175,--,--,39577,40207,56810,36265,38936,45047,67033,--,78100,59305,--,--
IE Info.Science,122487,--,--,57622,76573,93559,53148,--,--,46503,--,--,47852,--,--,45439,45999,60623,93928,--,112732,46690,--,--
ME Mechanical,51354,--,--,54616,--,81038,45723,--,--,40582,--,54765,40509,--,--,36634,46038,48040,59449,71274,65030,46825,--,--
159,,E159  Karavali Institute of Technology  Mangalore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,69005,85576,--,58093,--,--,61464,--,--,50535,--,--,50262,--,--,49878,--,61292,75163,--,--,--,--,81300
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,120409,--,--,--,--,--,--,--,--
CS Computers,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,108722,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126461,--,--,--,--,--,--,--,--
160,,,E160  Sahyadri College of Engg. and Management  Mangalore,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,95887,--,--,113173,--,--,113106125530,,--,124445,--,--,90425,--,--,75550,77103,94823,115727,--,,123992113739,--,--
CS Computers,42946,--,76836,27503,69722,93235,20641,--,--,48171,--,--,26321,--,29097,20540,23999,22439,105748,--,--,25797,--,--
EC Electronics,66873,--,--,60733,--,75722,36951,--,--,39156,--,--,49093,--,--,29606,34212,53500,109229,--,--,71247,--,108128
IE Info.Science,47297,--,--,42506,--,48568,61867,--,83578,43241,--,55760,49176,94015,--,38047,38707,46961,--,--,--,87452,--,--
ME Mechanical,106730,--,123021,83091,98447,--,58941,--,--,59485,--,--,88349,--,--,53702,58689,69082,125791,--,--,107499,--,--
161,,E161  Government Engineering College  Kushalnagar,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,71311,--,--,58988,76083,86318,56696,--,--,57253,--,--,56152,--,--,47741,44268,50514,64537,69064,74656,64991,--,--
CS Computers,86964,--,--,66278,69455,92395,82841,--,--,57541,--,66815,58586,--,--,52171,56707,58037,,101469111843,102441,87567,--,123707
EC Electronics,73340,88874,--,69956,--,74222,75327,--,89359,63299,--,--,64175,--,67229,54627,55938,63394,88970,--,121246,80187,--,--
ME Mechanical,78654,--,100697,68880,--,77974,88249,--,--,62655,--,--,63637,83550,64866,60063,61135,63599,86233,--,86627,68632,--,--
162,,E162  Government Engineering College  Raichur,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,41123,--,--,57906,68717,70225,--,--,--,--,--,45353,--,--,--,38750,--,39766,73053,--,82345,74060,--,--
CS Computers,--,--,--,99633,--,120473,81248,--,--,70554,--,--,67631,--,--,62594,--,70407,,108730122133,--,78249,--,--
EC Electronics,102071,--,,115866111457,120124,--,73911,--,--,81496,--,--,63233,--,--,48133,57713,82653,125735,--,--,--,--,--
ME Mechanical,--,--,--,91130,--,107059,90566,--,--,79357,--,--,72404,--,73573,63961,--,71178,91200,--,91718,78675,--,--
163,,E163  Government Engineering College  Haveri,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,65675,--,--,64265,65457,68586,60401,--,--,48601,--,--,54522,--,--,49419,50230,52767,74705,79873,86779,59919,--,--
CS Computers,61931,79929,--,88009,--,98883,69609,--,--,73425,--,81437,59815,--,--,58049,58365,64263,97590,--,100702,70460,--,101861
EC Electronics,83528,99612,--,69941,74162,77040,72624,--,120738,72414,--,--,56253,--,61270,49168,52078,59620,,101349112290,126010,82154,--,--
ME Mechanical,72886,--,97637,67626,--,68225,75960,--,--,75514,--,--,62835,65567,67967,54620,57718,61014,86636,--,98237,66157,--,--
164,,,,"E164  Government Engineering College  Huvina Hadagali, Bellary Dist.",,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,64396,71457,--,87638,--,92996,--,--,--,77029,--,81548,--,--,--,62186,--,66899,86065,--,105529,74084,--,--
CS Computers,114023,--,--,,109333116353,,120036117783,--,--,95398,--,107687,93691,95617,--,80562,82791,94410,123912,--,--,90877,--,--
EC Electronics,99911,--,,109817126997,--,--,119034,--,--,100212,--,--,101459,--,--,91040,94960,,102823123368,--,--,93821,--,107497
ME Mechanical,84046,--,--,104386,--,,112661122408,--,--,76492,--,--,90881,--,93024,70635,76350,86914,127245,--,--,96067,--,--
165,,,E165  Yenepoya Institute Of Technology(Formerly Dr. MVSIT),,,,,,,,,,,,,,,,,,,,,
"Moodabidre,Mangalore(Tq)",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
165,,,E165  Yenepoya Institute Of Technology(Formerly Dr. MVSIT),,,,,,,,,,,,,,,,,,,,,
"Moodabidre,Mangalore(Tq)",,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CS Computers,--,--,--,100926,--,--,116423,--,--,--,--,--,75301,--,--,65826,--,69693,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,113212,--,--,--,--,--,--,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125132,--,--,--,--,--,--,--,--
IE Info.Science,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,124477,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,121312,--,--,--,--,--,--,--,--
166,,E166  K L E Institute of Technology  Hubli,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,34489,--,--,32582,--,--,38613,52148,--,37741,--,40552,29999,--,--,27746,--,35468,43551,--,--,--,--,49216
CS Computers,28215,--,--,19401,--,25702,20763,--,--,26256,--,34959,17168,--,--,16257,22152,23852,57966,--,--,--,--,--
EC Electronics,30371,--,31650,24127,28782,39625,21425,--,66725,20843,--,--,24113,--,27019,18454,18840,26367,61672,69995,81657,34245,--,--
EE Electrical,42222,--,--,33258,--,41019,35838,--,--,35930,--,--,31038,--,--,30486,31852,34759,73408,--,78481,39325,--,--
IE Info.Science,38666,--,--,25115,--,48866,40165,--,--,38895,--,--,23318,25263,--,21263,--,23172,71680,--,92097,--,--,--
ME Mechanical,32337,--,--,35376,35633,36841,28960,--,71025,41709,--,--,30694,--,--,26577,29881,32288,73689,--,73792,40527,--,--
167,,,E167  K L E S`s K L E College of Engineering and Technology,,,,,,,,,,,,,,,,,,,,,
"Chikkodi, Belgaum Dist.",,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,56492,--,--,67180,--,--,62181,95633,--,65186,83328,79453,54988,--,--,52820,--,57524,75967,--,--,--,--,91595
CS Computers,74652,--,124050,79307,--,88003,69097,78377,99586,98723,--,--,65415,--,70384,64358,64951,67798,101275,--,124164,69328,--,--
EC Electronics,81766,--,--,72799,78656,89717,50015,--,--,--,--,--,53477,--,--,48779,--,64204,75255,--,94611,52756,--,--
ME Mechanical,71158,--,--,85130,--,92057,72338,--,106476,81203,--,--,70288,--,--,67935,69505,75928,93883,98788,106871,89469,--,--
168,,,,E168  Amrutha Institute of Engineering and Mangement  Bidadi Indust.,,,,,,,,,,,,,,,,,,,,
"Estate,Ban'lore",,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,119570,--,--,--,--,--,--,--,--
CS Computers,113793,--,--,--,--,--,122572,--,--,91092,--,--,119887,--,--,88215,102903,--,126264,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,72802,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,121597,--,--,--,--,--,--,--,--
169,,,,"E169  Alva`s Institute of Engineering and Technology  Moodabidri,",,,,,,,,,,,,,,,,,,,,
Dakshina Kannada,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,74064,86507,--,86149,--,95289,115566,--,--,72402,--,--,63652,--,83541,59875,60962,72322,72941,--,84596,93206,--,--
CS Computers,48250,--,--,81556,--,89792,57263,--,--,43211,--,--,43692,68324,--,36104,40479,43239,113141,--,--,66244,--,96194
EC Electronics,93121,--,94303,77315,97659,80876,90760,--,--,57840,--,--,65668,--,124599,53369,59455,66593,118853,--,--,78384,--,--
IE Info.Science,95349,--,--,109239,--,--,78143,--,--,57736,--,--,49807,--,--,49482,--,66364,116820,--,--,--,--,--
ME Mechanical,114965,--,--,98649,--,110947,66464,--,--,71758,--,--,85193,--,--,60340,69635,78289,113923,--,--,62601,--,--
171,,,"E171  Brindavan College of Engineering  Yelahanka, Bangalore",,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,124887,--,--,--,--,--,--,--,--
CS Computers,86425,--,--,87763,--,--,67034,--,--,70417,--,--,73453,--,--,64934,82742,,106817126403,--,--,91954,--,107097
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,124350,--,--,--,--,--,--,--,--
IE Info.Science,126003,--,--,--,--,--,121929,--,--,118946,--,--,112929,--,--,109409,--,,126408120670,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,121645,--,--,--,--,--,--,--,--
172,,,"E172  R.R.Institute of Technology  Chikkabanavara, Bangalore",,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,122585,--,--,--,--,--,--,--,--
CS Computers,108163,--,--,121153,--,--,93099,--,--,83616,--,--,87507,--,--,78415,121545,--,119874,--,--,100978,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,119390,--,--,--,--,--,--,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,113188,--,--,--,--,--,--,--,--
IE Info.Science,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126563,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127418,--,--,--,--,--,--,--,--
173,,E173  Sai Vidya Institute of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
173,,E173  Sai Vidya Institute of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,105192,--,--,--,--,--,75448,--,--,--,--,--,75064,--,,101695104195,--,,112984106785,--,--
CS Computers,32317,--,--,28075,--,94000,68059,--,--,23409,--,--,26155,--,--,22110,39398,37914,72480,--,77060,--,--,--
EC Electronics,63781,--,--,57912,--,68659,74342,--,--,48322,--,--,63247,--,75746,44881,48758,60506,121629,--,--,55610,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,116223,--,--,--,--,--,--,--,--
IE Info.Science,--,--,--,46342,--,--,--,--,--,38423,64423,--,37516,--,--,31605,--,,100138118121,--,--,39982,--,--
